id,admin_level,admin_type,code,name_vi,name_en,parent_province_code,parent_district_id,slug,tokens,postal_codes,official_code,area_km2,population,source,last_updated_utc
VN.commune.27763,commune,xa,27763,Tân Thành,,80,,tan-thanh,Tan Thanh;tan thanh;t,,27763,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27775,commune,xa,27775,Tân Phú,,80,,tan-phu,Tan Phu;tan phu;tp,,27775,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27793,commune,xa,27793,Dương Minh Châu,,80,,duong-minh-chau,Duong Minh Chau;duong minh chau;dmc,,27793,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27841,commune,xa,27841,Cầu Khởi,,80,,cau-khoi,Cau Khoi;cau khoi;ck,,27841,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27856,commune,xa,27856,Lộc Ninh,,80,,loc-ninh,Loc Ninh;loc ninh;ln,,27856,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27865,commune,xa,27865,Châu Thành,,80,,chau-thanh,Chau Thanh;chau thanh;c,,27865,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27868,commune,xa,27868,Hảo Đước,,80,,hao-duoc,Hao Duoc;hao duoc;hd,,27868,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27877,commune,xa,27877,Phước Vinh,,80,,phuoc-vinh,Phuoc Vinh;phuoc vinh;pv,,27877,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27889,commune,xa,27889,Hòa Hội,,80,,hoa-hoi,Hoa Hoi;hoa hoi;hh,,27889,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27898,commune,xa,27898,Ninh Điền,,80,,ninh-dien,Ninh Dien;ninh dien;nd,,27898,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27907,commune,xa,27907,Thạnh Đức,,80,,thanh-duc,Thanh Duc;thanh duc;d,,27907,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27925,commune,xa,27925,Phước Thạnh,,80,,phuoc-thanh,Phuoc Thanh;phuoc thanh;p,,27925,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27931,commune,xa,27931,Truông Mit,,80,,truong-mit,Truong Mit;truong mit;tm,,27931,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27937,commune,xa,27937,Bến Cầu,,80,,ben-cau,Ben Cau;ben cau;bc,,27937,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27943,commune,xa,27943,Long Chữ,,80,,long-chu,Long Chu;long chu;lc,,27943,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27952,commune,xa,27952,Long Thuận,,80,,long-thuan,Long Thuan;long thuan;lt,,27952,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27964,commune,xa,27964,Hưng Thuận,,80,,hung-thuan,Hung Thuan;hung thuan;ht,,27964,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27976,commune,xa,27976,Phước Chỉ,,80,,phuoc-chi,Phuoc Chi;phuoc chi;pc,,27976,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27979,commune,xa,27979,Tân Hưng,,80,,tan-hung,Tan Hung;tan hung;th,,27979,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27991,commune,xa,27991,Hưng Điền,,80,,hung-dien,Hung Dien;hung dien;hd,,27991,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27994,commune,xa,27994,Vĩnh Thạnh,,80,,vinh-thanh,Vinh Thanh;vinh thanh;v,,27994,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28003,commune,xa,28003,Vĩnh Châu,,80,,vinh-chau,Vinh Chau;vinh chau;vc,,28003,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28015,commune,xa,28015,Vĩnh Hưng,,80,,vinh-hung,Vinh Hung;vinh hung;vh,,28015,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28018,commune,xa,28018,Khánh Hung,,80,,khanh-hung,Khanh Hung;khanh hung;kh,,28018,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28036,commune,xa,28036,Tuyên Bình,,80,,tuyen-binh,Tuyen Binh;tuyen binh;tb,,28036,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28051,commune,xa,28051,Bình Hiệp,,80,,binh-hiep,Binh Hiep;binh hiep;bh,,28051,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28066,commune,xa,28066,Bình Hòa,,80,,binh-hoa,Binh Hoa;binh hoa;bh,,28066,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28072,commune,xa,28072,Tuyên Thạnh,,80,,tuyen-thanh,Tuyen Thanh;tuyen thanh;t,,28072,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28075,commune,xa,28075,Mộc Hóa,,80,,moc-hoa,Moc Hoa;moc hoa;mh,,28075,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28087,commune,xa,28087,Tân Thạnh,,80,,tan-thanh,Tan Thanh;tan thanh;t,,28087,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28093,commune,xa,28093,Nhơn Hòa Lập,,80,,nhon-hoa-lap,Nhon Hoa Lap;nhon hoa lap;nhl,,28093,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27841,commune,xa,27841,Hậu Thạnh,,80,,hau-thanh,Hau Thanh;hau thanh;h,,27841,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27856,commune,xa,27856,Nhơn Ninh,,80,,nhon-ninh,Nhon Ninh;nhon ninh;nn,,27856,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27865,commune,xa,27865,Thạnh Hóa,,80,,thanh-hoa,Thanh Hoa;thanh hoa;h,,27865,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27868,commune,xa,27868,Bình Thành,,80,,binh-thanh,Binh Thanh;binh thanh;b,,27868,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27877,commune,xa,27877,Thạnh Phước,,80,,thanh-phuoc,Thanh Phuoc;thanh phuoc;p,,27877,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27889,commune,xa,27889,Tân Tây,,80,,tan-tay,Tan Tay;tan tay;tt,,27889,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27898,commune,xa,27898,Đông Thành,,80,,dong-thanh,Dong Thanh;dong thanh;d,,27898,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27907,commune,xa,27907,Mỹ Quý,,80,,my-quy,My Quy;my quy;mq,,27907,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27925,commune,xa,27925,Đức Huệ,,80,,duc-hue,Duc Hue;duc hue;dh,,27925,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27931,commune,xa,27931,Hậu Nghĩa,,80,,hau-nghia,Hau Nghia;hau nghia;hn,,27931,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27937,commune,xa,27937,Đức Hòa,,80,,duc-hoa,Duc Hoa;duc hoa;dh,,27937,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27943,commune,xa,27943,An Ninh,,80,,an-ninh,An Ninh;an ninh;an,,27943,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27952,commune,xa,27952,Hiệp Hòa,,80,,hiep-hoa,Hiep Hoa;hiep hoa;hh,,27952,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27964,commune,xa,27964,Đức Lập,,80,,duc-lap,Duc Lap;duc lap;dl,,27964,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27976,commune,xa,27976,Mỹ Hạnh,,80,,my-hanh,My Hanh;my hanh;mh,,27976,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27979,commune,xa,27979,Hòa Khánh,,80,,hoa-khanh,Hoa Khanh;hoa khanh;hk,,27979,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27991,commune,xa,27991,Bến Lức,,80,,ben-luc,Ben Luc;ben luc;bl,,27991,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27994,commune,xa,27994,Thạnh Lợi,,80,,thanh-loi,Thanh Loi;thanh loi;l,,27994,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28003,commune,xa,28003,Lương Hòa,,80,,luong-hoa,Luong Hoa;luong hoa;lh,,28003,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28015,commune,xa,28015,Bình Đức,,80,,binh-duc,Binh Duc;binh duc;bd,,28015,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28018,commune,xa,28018,Mỹ Yên,,80,,my-yen,My Yen;my yen;my,,28018,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28036,commune,xa,28036,Thủ Thừa,,80,,thu-thua,Thu Thua;thu thua;tt,,28036,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28051,commune,xa,28051,Mỹ Thạnh,,80,,my-thanh,My Thanh;my thanh;m,,28051,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28066,commune,xa,28066,Mỹ An,,80,,my-an,My An;my an;ma,,28066,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28072,commune,xa,28072,Tân Long,,80,,tan-long,Tan Long;tan long;tl,,28072,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28075,commune,xa,28075,Tân Trụ,,80,,tan-tru,Tan Tru;tan tru;tt,,28075,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28087,commune,xa,28087,Nhụt Tảo,,80,,nhut-tao,Nhut Tao;nhut tao;nt,,28087,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28093,commune,xa,28093,Vàm Cỏ,,80,,vam-co,Vam Co;vam co;vc,,28093,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28366,commune,phuong,28366,Đạo Thạnh,,82,,dao-thanh,Dao Thanh;dao thanh;d,,28366,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28378,commune,phuong,28378,Mỹ Tho,,82,,my-tho,My Tho;my tho;mt,,28378,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28393,commune,phuong,28393,Thới Sơn,,82,,thoi-son,Thoi Son;thoi son;ts,,28393,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28405,commune,phuong,28405,Mỹ Phong,,82,,my-phong,My Phong;my phong;mp,,28405,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28414,commune,phuong,28414,Trung An,,82,,trung-an,Trung An;trung an;ta,,28414,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28426,commune,phuong,28426,Long Thuận,,82,,long-thuan,Long Thuan;long thuan;lt,,28426,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28429,commune,phuong,28429,Gò Công,,82,,go-cong,Go Cong;go cong;gc,,28429,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28444,commune,phuong,28444,Bình Xuân,,82,,binh-xuan,Binh Xuan;binh xuan;bx,,28444,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28456,commune,phuong,28456,Mỹ Phước Tây,,82,,my-phuoc-tay,My Phuoc Tay;my phuoc tay;mpt,,28456,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28468,commune,phuong,28468,Thanh Hòa,,82,,thanh-hoa,Thanh Hoa;thanh hoa;h,,28468,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28471,commune,phuong,28471,Cai Lậy,,82,,cai-lay,Cai Lay;cai lay;cl,,28471,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28501,commune,phuong,28501,Nhị Quý,,82,,nhi-quy,Nhi Quy;nhi quy;nq,,28501,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28504,commune,phuong,28504,Sơn Qui,,82,,son-qui,Son Qui;son qui;sq,,28504,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28516,commune,phuong,28516,Cao Lãnh,,82,,cao-lanh,Cao Lanh;cao lanh;cl,,28516,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28519,commune,phuong,28519,Mỹ Ngãi,,82,,my-ngai,My Ngai;my ngai;mn,,28519,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28525,commune,phuong,28525,Mỹ Trà,,82,,my-tra,My Tra;my tra;mt,,28525,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28537,commune,phuong,28537,Sa Đéc,,82,,sa-dec,Sa Dec;sa dec;sd,,28537,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28543,commune,phuong,28543,An Bình,,82,,an-binh,An Binh;an binh;ab,,28543,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28564,commune,phuong,28564,Hồng Ngụ,,82,,hong-ngu,Hong Ngu;hong ngu;hn,,28564,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28576,commune,phuong,28576,Thường Lạc,,82,,thuong-lac,Thuong Lac;thuong lac;tl,,28576,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28582,commune,xa,28582,Tân Phước 1,,82,,tan-phuoc-1,Tan Phuoc 1;tan phuoc 1;tp1,,28582,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28594,commune,xa,28594,Tân Phước 2,,82,,tan-phuoc-2,Tan Phuoc 2;tan phuoc 2;tp2,,28594,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28603,commune,xa,28603,Tân Phước 3,,82,,tan-phuoc-3,Tan Phuoc 3;tan phuoc 3;tp3,,28603,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28615,commune,xa,28615,Cái Bè,,82,,cai-be,Cai Be;cai be;cb,,28615,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28660,commune,xa,28660,Hậu Mỹ,,82,,hau-my,Hau My;hau my;hm,,28660,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28663,commune,xa,28663,Mỹ Thiện,,82,,my-thien,My Thien;my thien;mt,,28663,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28678,commune,xa,28678,Hội Cư,,82,,hoi-cu,Hoi Cu;hoi cu;hc,,28678,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28687,commune,xa,28687,Mỹ Đức Tây,,82,,my-duc-tay,My Duc Tay;my duc tay;mdt,,28687,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28693,commune,xa,28693,Mỹ Lợi,,82,,my-loi,My Loi;my loi;ml,,28693,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28696,commune,xa,28696,Thanh Hưng,,82,,thanh-hung,Thanh Hung;thanh hung;h,,28696,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28702,commune,xa,28702,An Hữu,,82,,an-huu,An Huu;an huu;ah,,28702,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28720,commune,xa,28720,Thạnh Phú,,82,,thanh-phu,Thanh Phu;thanh phu;p,,28720,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28723,commune,xa,28723,Mỹ Thành,,82,,my-thanh,My Thanh;my thanh;m,,28723,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28738,commune,xa,28738,Tân Phú,,82,,tan-phu,Tan Phu;tan phu;tp,,28738,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.28747,commune,xa,28747,Bình Phú,,82,,binh-phu,Binh Phu;binh phu;bp,,28747,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29926,commune,xa,29926,Hiệp Đức,,82,,hiep-duc,Hiep Duc;hiep duc;hd,,29926,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29929,commune,xa,29929,Long Tiên,,82,,long-tien,Long Tien;long tien;lt,,29929,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29938,commune,xa,29938,Ngũ Hiệp,,82,,ngu-hiep,Ngu Hiep;ngu hiep;nh,,29938,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29944,commune,xa,29944,Châu Thành,,82,,chau-thanh,Chau Thanh;chau thanh;c,,29944,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29971,commune,xa,29971,Tân Hương,,82,,tan-huong,Tan Huong;tan huong;th,,29971,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29983,commune,xa,29983,Long Hung,,82,,long-hung,Long Hung;long hung;lh,,29983,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.29992,commune,xa,29992,Long Định,,82,,long-dinh,Long Dinh;long dinh;ld,,29992,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30001,commune,xa,30001,Bình Trưng,,82,,binh-trung,Binh Trung;binh trung;bt,,30001,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30010,commune,xa,30010,Vĩnh Kim,,82,,vinh-kim,Vinh Kim;vinh kim;vk,,30010,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30019,commune,xa,30019,Kim Sơn,,82,,kim-son,Kim Son;kim son;ks,,30019,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30025,commune,xa,30025,Chợ Gạo,,82,,cho-gao,Cho Gao;cho gao;cg,,30025,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30028,commune,xa,30028,Mỹ Tịnh An,,82,,my-tinh-an,My Tinh An;my tinh an;ma,,30028,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30034,commune,xa,30034,Lương Hòa Lạc,,82,,luong-hoa-lac,Luong Hoa Lac;luong hoa lac;lhl,,30034,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30037,commune,xa,30037,Tân Thuận Bình,,82,,tan-thuan-binh,Tan Thuan Binh;tan thuan binh;ttb,,30037,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30043,commune,xa,30043,An Thạnh Thủy,,82,,an-thanh-thuy,An Thanh Thuy;an thanh thuy;at,,30043,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30046,commune,xa,30046,Bình Ninh,,82,,binh-ninh,Binh Ninh;binh ninh;bn,,30046,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30055,commune,xa,30055,Vĩnh Bình,,82,,vinh-binh,Vinh Binh;vinh binh;vb,,30055,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30061,commune,xa,30061,Đồng Sơn,,82,,dong-son,Dong Son;dong son;ds,,30061,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30073,commune,xa,30073,Phú Thành,,82,,phu-thanh,Phu Thanh;phu thanh;p,,30073,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.30076,commune,xa,30076,Vĩnh Hựu,,82,,vinh-huu,Vinh Huu;vinh huu;vh,,30076,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
